q,radius,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
32,500,2,AB,A,5,stage.alloc_init,1,0.000639344,0.000639005,0.05260152287918271
32,500,2,AB,A,5,stage.candidates,1,7.7165e-05,7.6882e-05,0.006348689458213627
32,500,2,AB,A,5,stage.cleanup,1,0.000229251,0.000228959,0.018861445046134028
32,500,2,AB,A,5,stage.delivery,1,1.8974e-05,1.8686e-05,0.001561070871251803
32,500,2,AB,A,5,stage.leaf_distance,1,0.001147432,0.001147167,0.09440406197650462
32,500,2,AB,A,5,stage.node_distance_prune,4,0.000337521,0.00033642,0.027769273823958038
32,500,2,AB,A,5,stage.schedule,10,0.000117984,0.000115216,0.009707040459248062
32,500,2,AB,A,6,stage.aggregate,1,0.009580796,0.00958072,0.7893621931372555
32,500,2,AB,A,6,stage.alloc_init,1,0.000634575,0.0006342,0.052282661452145926
32,500,2,AB,A,6,stage.candidates,1,7.8291e-05,7.8011e-05,0.006450398846078015
32,500,2,AB,A,6,stage.cleanup,1,0.000225731,0.00022543,0.018597986766346535
32,500,2,AB,A,6,stage.delivery,1,1.8873e-05,1.8566e-05,0.0015549472790235199
32,500,2,AB,A,6,stage.leaf_distance,1,0.001149245,0.001148798,0.09468634481435834
32,500,2,AB,A,6,stage.node_distance_prune,4,0.000334078,0.000333,0.02752470074082655
32,500,2,AB,A,6,stage.schedule,10,0.000112224,0.000109527,0.00924614017067427
32,500,2,AB,A,7,stage.aggregate,1,0.009583754,0.009583552,0.7890770295295617
32,500,2,AB,A,7,stage.alloc_init,1,0.000637061,0.000636677,0.052452327293577454
32,500,2,AB,A,7,stage.candidates,1,7.6708e-05,7.6425e-05,0.006315742326144183
32,500,2,AB,A,7,stage.cleanup,1,0.000225076,0.000224753,0.018531600612703085
32,500,2,AB,A,7,stage.delivery,1,1.8117e-05,1.7825e-05,0.0014916606315215383
32,500,2,AB,A,7,stage.leaf_distance,1,0.001147435,0.00114714,0.0944738983678267
32,500,2,AB,A,7,stage.node_distance_prune,4,0.000338166,0.000337038,0.027842849760948973
32,500,2,AB,A,7,stage.schedule,10,0.000115699,0.000112907,0.009526060794083484
32,500,2,AB,B,0,stage.aggregate,1,8.0188e-05,7.9918e-05,0.029959003822399462
32,500,2,AB,B,0,stage.alloc_init,1,0.000661083,0.00066055,0.24698693225823448
32,500,2,AB,B,0,stage.candidates,1,7.8408e-05,7.813e-05,0.02929397879616273
32,500,2,AB,B,0,stage.cleanup,1,0.000220696,0.00022038,0.08245413662378749
32,500,2,AB,B,0,stage.delivery,1,2.1639e-05,2.1348e-05,0.008084537383559909
32,500,2,AB,B,0,stage.leaf_distance,1,0.001147617,0.001147326,0.42876068850265137
32,500,2,AB,B,0,stage.node_distance_prune,4,0.000339095,0.000337958,0.1266891355459239
32,500,2,AB,B,0,stage.schedule,10,0.000121834,0.000119068,0.04551834777894718
32,500,2,AB,B,1,stage.aggregate,1,8.1161e-05,8.0898e-05,0.027065232542706583
32,500,2,AB,B,1,stage.alloc_init,1,0.000652149,0.000651877,0.217475934716102
32,500,2,AB,B,1,stage.candidates,1,7.4575e-05,7.4113e-05,0.024868960669192634
32,500,2,AB,B,1,stage.cleanup,1,0.000567531,0.000272674,0.18925787619909576
32,500,2,AB,B,1,stage.delivery,1,2.2984e-05,2.2709e-05,0.00766460867610759
32,500,2,AB,B,1,stage.leaf_distance,1,0.001146057,0.001145629,0.3821823192444238
32,500,2,AB,B,1,stage.node_distance_prune,4,0.0003354,0.000334273,0.11184779629161529
32,500,2,AB,B,1,stage.schedule,10,0.000114395,0.000111661,0.038147968565233545
32,500,2,AB,B,2,stage.aggregate,1,8.0303e-05,8.0015e-05,0.026855681687450336
32,500,2,AB,B,2,stage.alloc_init,1,0.001001822,0.000678074,0.33503870016667964
32,500,2,AB,B,2,stage.candidates,1,7.062e-05,7.0334e-05,0.023617402099146267
32,500,2,AB,B,2,stage.cleanup,1,0.000235336,0.000235041,0.07870327018415019
32,500,2,AB,B,2,stage.delivery,1,2.1359e-05,2.1084e-05,0.0071430769107287614
32,500,2,AB,B,2,stage.leaf_distance,1,0.001142638,0.001142331,0.3821317063121537
32,500,2,AB,B,2,stage.node_distance_prune,4,0.00032652,0.000325366,0.10919787784499065
32,500,2,AB,B,2,stage.schedule,10,0.000107649,0.000105016,0.03600098723549981
32,500,2,AB,B,3,stage.aggregate,1,8.0471e-05,8.0184e-05,0.030211379415595215
32,500,2,AB,B,3,stage.alloc_init,1,0.0006572,0.000656901,0.24673383643709132
32,500,2,AB,B,3,stage.candidates,1,7.8543e-05,7.8265e-05,0.029487546736577087
32,500,2,AB,B,3,stage.cleanup,1,0.000220419,0.000220135,0.08275232120150218
32,500,2,AB,B,3,stage.delivery,1,2.2465e-05,2.2191e-05,0.0084340773517335
32,500,2,AB,B,3,stage.leaf_distance,1,0.001142321,0.001142046,0.42886372911237763
32,500,2,AB,B,3,stage.node_distance_prune,4,0.00033883,0.00033776,0.12720758642723623
32,500,2,AB,B,3,stage.schedule,10,0.000119942,0.000117259,0.04503005144543154
32,500,2,AB,B,4,stage.aggregate,1,8.0311e-05,8.005e-05,0.029656767168288516
32,500,2,AB,B,4,stage.alloc_init,1,0.000657212,0.000656943,0.24269132826393935
32,500,2,AB,B,4,stage.candidates,1,7.8343e-05,7.7882e-05,0.028930035863894452
32,500,2,AB,B,4,stage.cleanup,1,0.000270081,0.000269786,0.09973390112909228
32,500,2,AB,B,4,stage.delivery,1,2.1592e-05,2.1283e-05,0.007973365002274727
32,500,2,AB,B,4,stage.leaf_distance,1,0.001140073,0.001139605,0.4209993589402721
32,500,2,AB,B,4,stage.node_distance_prune,4,0.000337312,0.000336224,0.12456056389622512
32,500,2,AB,B,4,stage.schedule,10,0.000120075,0.000117349,0.04434057996703121
32,500,2,AB,B,5,stage.aggregate,1,8.0305e-05,8e-05,0.030097847519480865
32,500,2,AB,B,5,stage.alloc_init,1,0.000657543,0.000657129,0.2464432968246312
32,500,2,AB,B,5,stage.candidates,1,7.6786e-05,7.6509e-05,0.028778946760859948
32,500,2,AB,B,5,stage.cleanup,1,0.000221629,0.000221319,0.0830652617881206
32,500,2,AB,B,5,stage.delivery,1,2.1501e-05,2.122e-05,0.008058449903696634
32,500,2,AB,B,5,stage.leaf_distance,1,0.001143334,0.001143099,0.4285149417326211
32,500,2,AB,B,5,stage.node_distance_prune,4,0.000345331,0.000344163,0.12942805282049497
32,500,2,AB,B,5,stage.schedule,10,0.000118639,0.000115932,0.04446520804263359
32,500,2,AB,B,6,stage.aggregate,1,8.032e-05,8.0028e-05,0.02471700993111734
32,500,2,AB,B,6,stage.alloc_init,1,0.000661887,0.000661601,0.20368360996361382
32,500,2,AB,B,6,stage.candidates,1,7.3512e-05,7.3211e-05,0.022621972535561474
32,500,2,AB,B,6,stage.cleanup,1,0.000814181,0.000813891,0.25054930107976897
32,500,2,AB,B,6,stage.delivery,1,2.2498e-05,2.2045e-05,0.006923347726970591
32,500,2,AB,B,6,stage.leaf_distance,1,0.001144124,0.001143885,0.3520832204983777
32,500,2,AB,B,6,stage.node_distance_prune,4,0.000335848,0.000334708,0.10335107509145786
32,500,2,AB,B,6,stage.schedule,10,0.000114258,0.000111578,0.035160808275766994
32,500,2,AB,B,7,stage.aggregate,1,7.9479e-05,7.9189e-05,0.027100918776351526
32,500,2,AB,B,7,stage.alloc_init,1,0.000924704,0.000879797,0.3153075403083502
32,500,2,AB,B,7,stage.candidates,1,7.7496e-05,7.7215e-05,0.026424751210912794
32,500,2,AB,B,7,stage.cleanup,1,0.000231936,0.000221654,0.07908603149651942
32,500,2,AB,B,7,stage.delivery,1,2.1371e-05,2.1081e-05,0.007287129117998572
32,500,2,AB,B,7,stage.leaf_distance,1,0.001137412,0.001137177,0.38783716739324275
32,500,2,AB,B,7,stage.node_distance_prune,4,0.000339172,0.000338082,0.11565159127835906
32,500,2,AB,B,7,stage.schedule,10,0.000117763,0.000115003,0.04015507867310214
32,500,3,BA,B,0,stage.aggregate,1,8.0246e-05,7.9946e-05,0.029907407269371654
32,500,3,BA,B,0,stage.alloc_init,1,0.000660856,0.000660545,0.24629875057208922
32,500,3,BA,B,0,stage.candidates,1,7.8798e-05,7.8512e-05,0.02936774266645001
32,500,3,BA,B,0,stage.cleanup,1,0.000233532,0.000233264,0.08703657047617203
32,500,3,BA,B,0,stage.delivery,1,2.1553e-05,2.1277e-05,0.008032728720145143
32,500,3,BA,B,0,stage.leaf_distance,1,0.001142578,0.001142255,0.425834877539368
32,500,3,BA,B,0,stage.node_distance_prune,4,0.00033815,0.00033686,0.1260273380372607
32,500,3,BA,B,0,stage.schedule,10,0.000121713,0.000118965,0.0453620150658853
32,500,3,BA,B,1,stage.aggregate,1,7.9467e-05,7.9134e-05,0.02990996185743095
32,500,3,BA,B,1,stage.alloc_init,1,0.000652338,0.000651994,0.24552839163618598
32,500,3,BA,B,1,stage.candidates,1,7.9846e-05,7.9535e-05,0.030052610699641758
32,500,3,BA,B,1,stage.cleanup,1,0.000219539,0.000219116,0.08263056509266153
32,500,3,BA,B,1,stage.delivery,1,1.8977e-05,1.8699e-05,0.007142604429114817
32,500,3,BA,B,1,stage.leaf_distance,1,0.001141685,0.001141357,0.42970987709616637
32,500,3,BA,B,1,stage.node_distance_prune,4,0.000338442,0.000337243,0.127383534183405
32,500,3,BA,B,1,stage.schedule,10,0.000123238,0.000120495,0.04638458579518637
32,500,3,BA,B,2,stage.aggregate,1,7.9058e-05,7.8763e-05,0.02892178920142966
32,500,3,BA,B,2,stage.alloc_init,1,0.000660642,0.000660298,0.24168267172975405
32,500,3,BA,B,2,stage.candidates,1,7.9876e-05,7.9594e-05,0.0292210381524121
32,500,3,BA,B,2,stage.cleanup,1,0.000279824,0.000279521,0.10236801767690624
32,500,3,BA,B,2,stage.delivery,1,2.0887e-05,2.0611e-05,0.007641091490428057
32,500,3,BA,B,2,stage.leaf_distance,1,0.001147687,0.001147364,0.4198583506188015
32,500,3,BA,B,2,stage.node_distance_prune,4,0.000341003,0.000339898,0.12474913206829313
32,500,3,BA,B,2,stage.schedule,10,0.000121246,0.000118574,0.04435542580784412
32,500,3,BA,B,3,stage.aggregate,1,8.029e-05,7.9996e-05,0.027268130046123863
32,500,3,BA,B,3,stage.alloc_init,1,0.000931886,0.000883122,0.3164875904366942
32,500,3,BA,B,3,stage.candidates,1,7.6994e-05,7.6695e-05,0.026148740873972606
32,500,3,BA,B,3,stage.cleanup,1,0.000225045,0.000224769,0.07642989570594026
32,500,3,BA,B,3,stage.delivery,1,2.1924e-05,2.1651e-05,0.0074458398696128966
32,500,3,BA,B,3,stage.leaf_distance,1,0.001140666,0.001140337,0.38739355868964903
32,500,3,BA,B,3,stage.node_distance_prune,4,0.000338925,0.000337822,0.11510587838937016
32,500,3,BA,B,3,stage.schedule,10,0.000125473,0.000122686,0.042613203154531064
32,500,3,BA,B,4,stage.aggregate,1,8.0149e-05,7.9847e-05,0.030056322087791056
32,500,3,BA,B,4,stage.alloc_init,1,0.000658619,0.000658293,0.24698579891375885
32,500,3,BA,B,4,stage.candidates,1,8.0299e-05,8.0005e-05,0.03011257292452225
32,500,3,BA,B,4,stage.cleanup,1,0.000224216,0.000223906,0.08408225072347951
32,500,3,BA,B,4,stage.delivery,1,2.0603e-05,2.0319e-05,0.007726239927818926
32,500,3,BA,B,4,stage.leaf_distance,1,0.001141321,0.001140997,0.4280017415259052
32,500,3,BA,B,4,stage.node_distance_prune,4,0.000338359,0.000337271,0.1268865124368725
32,500,3,BA,B,4,stage.schedule,10,0.000120125,0.00011745,0.045047545082233104
32,500,3,BA,B,5,stage.aggregate,1,8.0365e-05,8.0089e-05,0.021957542285311164
32,500,3,BA,B,5,stage.alloc_init,1,0.001641984,0.00068548,0.4486273018329418
32,500,3,BA,B,5,stage.candidates,1,7.6371e-05,7.6089e-05,0.020866290821520552
32,500,3,BA,B,5,stage.cleanup,1,0.000235244,0.00023498,0.06427400083824725
32,500,3,BA,B,5,stage.delivery,1,2.2199e-05,2.1924e-05,0.006065270717247838
32,500,3,BA,B,5,stage.leaf_distance,1,0.001138476,0.001138153,0.3110574866025249
32,500,3,BA,B,5,stage.node_distance_prune,4,0.000339159,0.000337988,0.09266593770850307
32,500,3,BA,B,5,stage.schedule,10,0.000122969,0.000120209,0.03359792219601106
32,500,3,BA,B,6,stage.aggregate,1,8.0375e-05,8.0117e-05,0.03019134268178757
32,500,3,BA,B,6,stage.alloc_init,1,0.000657823,0.000657392,0.2470987199621965
32,500,3,BA,B,6,stage.candidates,1,8.0456e-05,8.0156e-05,0.030221768793852577
32,500,3,BA,B,6,stage.cleanup,1,0.000220207,0.00021993,0.0827165785123284
32,500,3,BA,B,6,stage.delivery,1,2.1367e-05,2.1088e-05,0.008026107857937854
32,500,3,BA,B,6,stage.leaf_distance,1,0.001141678,0.001141345,0.4288496638290248
32,500,3,BA,B,6,stage.node_distance_prune,4,0.000338875,0.000337779,0.12729195958060047
32,500,3,BA,B,6,stage.schedule,10,0.000118607,0.000115918,0.04455246757647002
32,500,3,BA,B,7,stage.aggregate,1,8.1369e-05,8.1076e-05,0.02541037463040988
32,500,3,BA,B,7,stage.alloc_init,1,0.000660224,0.000659866,0.20617850999751422
32,500,3,BA,B,7,stage.candidates,1,7.7724e-05,7.7425e-05,0.024272093275989354
32,500,3,BA,B,7,stage.cleanup,1,0.000749599,0.00071037,0.234089043893628
32,500,3,BA,B,7,stage.delivery,1,2.1726e-05,2.1453e-05,0.006784718986595448
32,500,3,BA,B,7,stage.leaf_distance,1,0.001147417,0.001146966,0.35832191408645814
32,500,3,BA,B,7,stage.node_distance_prune,4,0.000343135,0.000342037,0.1071561515909707
32,500,3,BA,B,7,stage.schedule,10,0.000118104,0.000115353,0.036882189597388794
32,500,3,BA,A,0,stage.aggregate,1,0.009583307,0.009583057,0.7730891160961467
32,500,3,BA,A,0,stage.alloc_init,1,0.00066383,0.000663346,0.05355142519571847
32,500,3,BA,A,0,stage.candidates,1,0.000102587,0.0001023,0.008275733330149542
32,500,3,BA,A,0,stage.cleanup,1,0.000244663,0.000244346,0.01973705970302648
32,500,3,BA,A,0,stage.delivery,1,2.2969e-05,2.2686e-05,0.0018529181948999855
32,500,3,BA,A,0,stage.leaf_distance,1,0.001228197,0.001227808,0.0990791313605981
32,500,3,BA,A,0,stage.node_distance_prune,4,0.000411321,0.000410225,0.03318142561036427
32,500,3,BA,A,0,stage.schedule,10,0.00013329,0.000130611,0.010752556323663157
32,500,3,BA,A,1,stage.aggregate,1,0.009573414,0.009573189,0.774937407872402
32,500,3,BA,A,1,stage.alloc_init,1,0.000642147,0.000641816,0.05197975681956712
32,500,3,BA,A,1,stage.candidates,1,9.969e-05,9.9403e-05,0.008069588361142613
32,500,3,BA,A,1,stage.cleanup,1,0.000238741,0.000238417,0.01932532445508625
32,500,3,BA,A,1,stage.delivery,1,2.2616e-05,2.2328e-05,0.001830693252839817
32,500,3,BA,A,1,stage.leaf_distance,1,0.00123148,0.001231047,0.09968438835369552
32,500,3,BA,A,1,stage.node_distance_prune,4,0.000413637,0.000412377,0.033482599267107505
32,500,3,BA,A,1,stage.schedule,10,0.000127626,0.000124901,0.010330918689730033
32,500,3,BA,A,2,stage.aggregate,1,0.009588062,0.009587821,0.7742705143818526
32,500,3,BA,A,2,stage.alloc_init,1,0.000661089,0.000660669,0.053385316040111604
32,500,3,BA,A,2,stage.candidates,1,0.000101071,0.000100783,0.00816184700923797
32,500,3,BA,A,2,stage.cleanup,1,0.000242449,0.000242161,0.01957862933524687
32,500,3,BA,A,2,stage.delivery,1,2.2354e-05,2.207e-05,0.0018051659530874886
32,500,3,BA,A,2,stage.leaf_distance,1,0.001224576,0.001224225,0.09888891930607786
32,500,3,BA,A,2,stage.node_distance_prune,4,0.000411147,0.000410056,0.03320159998720863
32,500,3,BA,A,2,stage.schedule,10,0.000129044,0.000126343,0.010420767435368251
32,500,3,BA,A,3,stage.aggregate,1,0.009575475,0.009575297,0.7505025374348947
32,500,3,BA,A,3,stage.alloc_init,1,0.000661771,0.000661299,0.05186800808323636
32,500,3,BA,A,3,stage.candidates,1,0.000105619,0.000105149,0.008278161396832653
32,500,3,BA,A,3,stage.cleanup,1,0.000617261,0.000581613,0.0483794220923349
32,500,3,BA,A,3,stage.delivery,1,2.3979e-05,2.3508e-05,0.0018794159396950374
32,500,3,BA,A,3,stage.leaf_distance,1,0.001230549,0.001230155,0.09644745006780052
32,500,3,BA,A,3,stage.node_distance_prune,4,0.000412532,0.000411445,0.03233325895301194
32,500,3,BA,A,3,stage.schedule,10,0.00012787,0.000125134,0.010022140881971911
32,500,3,BA,A,4,stage.aggregate,1,0.009579364,0.009579229,0.7729446879399793
32,500,3,BA,A,4,stage.alloc_init,1,0.00065848,0.000657996,0.05313177556617721
32,500,3,BA,A,4,stage.candidates,1,0.000101054,0.000100777,0.008153897533811919
32,500,3,BA,A,4,stage.cleanup,1,0.000254555,0.000254241,0.020539665789770744
32,500,3,BA,A,4,stage.delivery,1,2.4926e-05,2.4629e-05,0.0020112420085082816
32,500,3,BA,A,4,stage.leaf_distance,1,0.001235777,0.001235361,0.09971301514676797
32,500,3,BA,A,4,stage.node_distance_prune,4,0.000408175,0.000407069,0.032935035979413774
32,500,3,BA,A,4,stage.schedule,10,0.000127648,0.0001249,0.010299727990935774
32,500,3,BA,A,5,stage.aggregate,1,0.00957217,0.009571926,0.7580983094755458
32,500,3,BA,A,5,stage.alloc_init,1,0.000947663,0.00059473,0.07505317166875684
32,500,3,BA,A,5,stage.candidates,1,9.3579e-05,9.3296e-05,0.007411285184280273
32,500,3,BA,A,5,stage.cleanup,1,0.000240016,0.000239669,0.019008827031601255
32,500,3,BA,A,5,stage.delivery,1,2.3238e-05,2.2952e-05,0.0018404069835358894
32,500,3,BA,A,5,stage.leaf_distance,1,0.001228749,0.001228485,0.09731466738156211
32,500,3,BA,A,5,stage.node_distance_prune,4,0.000409467,0.000408232,0.03242903547325458
32,500,3,BA,A,5,stage.schedule,10,0.000108119,0.000105375,0.008562826519189121
32,500,3,BA,A,6,stage.aggregate,1,0.009585241,0.00958499,0.7748800784998051
32,500,3,BA,A,6,stage.alloc_init,1,0.000660539,0.000660034,0.05339860647971009
32,500,3,BA,A,6,stage.candidates,1,0.000101069,0.000100768,0.00817051492538339
32,500,3,BA,A,6,stage.cleanup,1,0.000232094,0.000231792,0.018762701630489393
32,500,3,BA,A,6,stage.delivery,1,2.3302e-05,2.3025e-05,0.0018837560358891821
32,500,3,BA,A,6,stage.leaf_distance,1,0.001227353,0.001226957,0.09922039403985475
32,500,3,BA,A,6,stage.node_distance_prune,4,0.000411163,0.000410082,0.03323881138890669
32,500,3,BA,A,6,stage.schedule,10,0.000126012,0.00012326,0.010186930975644477
32,500,3,BA,A,7,stage.aggregate,1,0.009644662,0.009644383,0.7750831565996082
32,500,3,BA,A,7,stage.alloc_init,1,0.000660943,0.000660467,0.05311599170322556
32,500,3,BA,A,7,stage.candidates,1,0.000102167,0.000101882,0.008210543911265338
32,500,3,BA,A,7,stage.cleanup,1,0.000240019,0.000239727,0.01928887545917953
32,500,3,BA,A,7,stage.delivery,1,2.1073e-05,2.0769e-05,0.001693509566123058
32,500,3,BA,A,7,stage.leaf_distance,1,0.001234744,0.00123394,0.09922890787799787
32,500,3,BA,A,7,stage.node_distance_prune,4,0.000411718,0.000410498,0.033087285699475784
32,500,3,BA,A,7,stage.schedule,10,0.000124821,0.000122164,0.010031108885922567
32,500,4,AB,A,0,stage.aggregate,1,0.009577888,0.009577528,0.7805773014463749
32,500,4,AB,A,0,stage.alloc_init,1,0.000662163,0.00066172,0.05396486236398212
32,500,4,AB,A,0,stage.candidates,1,8.5001e-05,8.4565e-05,0.006927398942255674
32,500,4,AB,A,0,stage.cleanup,1,0.0002771,0.00027658,0.022583054868755045
32,500,4,AB,A,0,stage.delivery,1,2.5568e-05,2.5196e-05,0.002083737087276539
32,500,4,AB,A,0,stage.leaf_distance,1,0.001147208,0.001146666,0.0934949881265779
32,500,4,AB,A,0,stage.node_distance_prune,4,0.000338505,0.000336932,0.027587430488444337
32,500,4,AB,A,0,stage.schedule,10,0.00014941,0.000145842,0.012176594110215412
32,500,4,AB,A,1,stage.aggregate,1,0.009575596,0.009575268,0.7867808664502272
32,500,4,AB,A,1,stage.alloc_init,1,0.000644829,0.000644445,0.05298251088832836
32,500,4,AB,A,1,stage.candidates,1,8.1392e-05,8.1042e-05,0.006687590859317465
32,500,4,AB,A,1,stage.cleanup,1,0.000221764,0.000221464,0.018221285867476882
32,500,4,AB,A,1,stage.delivery,1,2.1332e-05,2.1047e-05,0.0017527482825211342
32,500,4,AB,A,1,stage.leaf_distance,1,0.001146962,0.001146462,0.09424037481797326
32,500,4,AB,A,1,stage.node_distance_prune,4,0.000335117,0.000333507,0.027534959037766503
32,500,4,AB,A,1,stage.schedule,10,0.000138688,0.00013524,0.01139532879271944
32,500,4,AB,A,2,stage.aggregate,1,0.009575898,0.00957563,0.7863804614236692
32,500,4,AB,A,2,stage.alloc_init,1,0.000659604,0.000659158,0.054167212085686166
32,500,4,AB,A,2,stage.candidates,1,8.2834e-05,8.2539e-05,0.006802394839791341
32,500,4,AB,A,2,stage.cleanup,1,0.000221931,0.000221634,0.01822515258456349
32,500,4,AB,A,2,stage.delivery,1,2.1617e-05,2.1319e-05,0.0017752054621504383
32,500,4,AB,A,2,stage.leaf_distance,1,0.001147194,0.001146759,0.0942084958572517
32,500,4,AB,A,2,stage.node_distance_prune,4,0.000334941,0.000333836,0.027505624864603322
32,500,4,AB,A,2,stage.schedule,10,0.000129669,0.000126777,0.010648522786306389
32,500,4,AB,A,3,stage.aggregate,1,0.009574217,0.009573949,0.7865392130694978
32,500,4,AB,A,3,stage.alloc_init,1,0.000660206,0.000659844,0.05423711492059987
32,500,4,AB,A,3,stage.candidates,1,7.9782e-05,7.9497e-05,0.006554235348656781
32,500,4,AB,A,3,stage.cleanup,1,0.000219737,0.000219445,0.01805179129136641
32,500,4,AB,A,3,stage.delivery,1,2.2703e-05,2.241e-05,0.0018650924409084116
32,500,4,AB,A,3,stage.leaf_distance,1,0.001149685,0.001149226,0.09444869853877404
32,500,4,AB,A,3,stage.node_distance_prune,4,0.000335897,0.000334794,0.027594545021530754
32,500,4,AB,A,3,stage.schedule,10,0.000126969,0.000124207,0.010430732596119461
32,500,4,AB,A,4,stage.aggregate,1,0.009574989,0.009574702,0.7865139198748806
32,500,4,AB,A,4,stage.alloc_init,1,0.00065849,0.000658144,0.054090041366983296
32,500,4,AB,A,4,stage.candidates,1,8.3304e-05,8.3021e-05,0.006842802177763029
32,500,4,AB,A,4,stage.cleanup,1,0.000224432,0.000224115,0.018435414606257947
32,500,4,AB,A,4,stage.delivery,1,2.0717e-05,2.044e-05,0.0017017470075472566
32,500,4,AB,A,4,stage.leaf_distance,1,0.001147088,0.001146639,0.09422472227607123
32,500,4,AB,A,4,stage.node_distance_prune,4,0.00033502,0.00033391,0.027519393853766564
32,500,4,AB,A,4,stage.schedule,10,0.000126574,0.000123846,0.010397109896861828
32,500,4,AB,A,5,stage.aggregate,1,0.009576216,0.009575938,0.7828849641243046
32,500,4,AB,A,5,stage.alloc_init,1,0.000662787,0.000662408,0.05418486557916566
32,500,4,AB,A,5,stage.candidates,1,8.1455e-05,8.1167e-05,0.00665919552699576
32,500,4,AB,A,5,stage.cleanup,1,0.000279005,0.000278648,0.022809512589889534
32,500,4,AB,A,5,stage.delivery,1,2.3581e-05,2.33e-05,0.0019278189150093552
32,500,4,AB,A,5,stage.leaf_distance,1,0.001145649,0.001145226,0.09366031178328116
32,500,4,AB,A,5,stage.node_distance_prune,4,0.000335387,0.000334092,0.02741891363590359
32,500,4,AB,A,5,stage.schedule,10,0.000124235,0.000121487,0.010156591446765922
